Antecedent,Consequent,Support,Confidence,Lift,Antecedent_str,Consequent_str
"(np.int64(3), np.int64(12))","(np.int64(4),)",0.0114873917253637,0.640059127864006,2.236380120146636,"('Ethiopian', 'American (New)', 'Ethiopian', 'Barbeque')","('Ethiopian', 'American (Traditional)')"
"(np.int64(39), np.int64(139))","(np.int64(4),)",0.0114741268388448,0.6393200295639321,2.2337976950656357,"('Ethiopian', 'Chicken Wings', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(150), np.int64(155))","(np.int64(4),)",0.011712894796185,0.6380057803468208,2.2292056805249247,"('Ethiopian', 'Salad', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(155), np.int64(171))","(np.int64(3),)",0.0116067757040338,0.5093131548311991,2.223639937641721,"('Ethiopian', 'Seafood', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(139))","(np.int64(3),)",0.0137689522066138,0.5085742283194512,2.220413815388804,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(10))","(np.int64(4),)",0.0110496504702402,0.6353928299008391,2.220075976443018,"('Ethiopian', 'American (New)', 'Ethiopian', 'Bakeries')","('Ethiopian', 'American (Traditional)')"
"(np.int64(83), np.int64(139))","(np.int64(3),)",0.0111159749028347,0.5081867798665859,2.2187222316443105,"('Ethiopian', 'Grocery', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(56))","(np.int64(3),)",0.013238356745858,0.5081466395112016,2.2185469805311264,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Diners')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(83))","(np.int64(3),)",0.0108241473994189,0.5080946450809465,2.2183199750227205,"('Ethiopian', 'Burgers', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(43))","(np.int64(3),)",0.0153076790428057,0.5079225352112676,2.217568550528281,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(83))","(np.int64(4),)",0.0137291575470571,0.6345800122624158,2.217235974435796,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(83))","(np.int64(4),)",0.0135036544762359,0.6338729763387299,2.2147655759755205,"('Ethiopian', 'Burgers', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(40))","(np.int64(3),)",0.0128669399233289,0.5070569785676947,2.21378956641471,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Chinese')","('Ethiopian', 'American (New)')"
"(np.int64(83), np.int64(122))","(np.int64(3),)",0.0118853383209306,0.5067873303167421,2.2126122934260866,"('Ethiopian', 'Grocery', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(56))","(np.int64(122),)",0.0108506771724567,0.4164969450101833,2.2117818535842977,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Diners')","('Ethiopian', 'Mexican')"
"(np.int64(122), np.int64(152))","(np.int64(3),)",0.0194330587501823,0.5065698478561549,2.211662774096945,"('Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(122), np.int64(155))","(np.int64(3),)",0.0183718678286707,0.5063985374771481,2.2109148401453504,"('Ethiopian', 'Mexican', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(139))","(np.int64(122),)",0.0205738389908074,0.416152401395224,2.209952175541121,"('Ethiopian', 'American (New)', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(43))","(np.int64(122),)",0.0170321142902622,0.4158031088082901,2.208097278369299,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(12))","(np.int64(3),)",0.0114873917253637,0.5055458260361938,2.2071919376493048,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Barbeque')","('Ethiopian', 'American (New)')"
"(np.int64(139), np.int64(150))","(np.int64(4),)",0.012601642192951,0.6316489361702127,2.2069947326225354,"('Ethiopian', 'Pizza', 'Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(152), np.int64(171))","(np.int64(4),)",0.0130526483345934,0.631578947368421,2.2067501902698905,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(56))","(np.int64(4),)",0.0105455847825221,0.6294536817102138,2.199324467143488,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Diners')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(152))","(np.int64(4),)",0.0143393423269263,0.6292200232828872,2.1985080596601323,"('Ethiopian', 'Chinese', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(139))","(np.int64(3),)",0.0177351532757637,0.5031990967256303,2.196946215605206,"('Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(106))","(np.int64(3),)",0.0125485826468754,0.5021231422505308,2.192248643356736,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Japanese')","('Ethiopian', 'American (New)')"
"(np.int64(104), np.int64(150))","(np.int64(4),)",0.0112618886545425,0.6270310192023634,2.1908596331390697,"('Ethiopian', 'Italian', 'Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(152), np.int64(174))","(np.int64(4),)",0.0101476381869553,0.6265356265356266,2.1891287206915684,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(24))","(np.int64(3),)",0.0180004510061416,0.5011078286558346,2.1878158266564776,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(155))","(np.int64(3),)",0.0179208616870282,0.5009269558769003,2.1870261436666403,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(104))","(np.int64(3),)",0.0275776990727844,0.5006019744762822,2.18560728846027,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Italian')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(40))","(np.int64(3),)",0.0115139214984015,0.5005767012687429,2.185496946692924,"('Ethiopian', 'Burgers', 'Ethiopian', 'Chinese')","('Ethiopian', 'American (New)')"
"(np.int64(83), np.int64(139))","(np.int64(4),)",0.0136495682279438,0.6240145542753185,2.1803200409322137,"('Ethiopian', 'Grocery', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(54))","(np.int64(4),)",0.0106384389881544,0.6226708074534161,2.175624961136943,"('Ethiopian', 'American (New)', 'Ethiopian', 'Desserts')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(56))","(np.int64(4),)",0.013238356745858,0.6225826575171554,2.175316963396635,"('Ethiopian', 'American (New)', 'Ethiopian', 'Diners')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(104))","(np.int64(4),)",0.0121639009378274,0.6225390359809913,2.175164548827354,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(150))","(np.int64(4),)",0.0131587674267446,0.6219435736677116,2.1730839909199005,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(83))","(np.int64(4),)",0.0118057490018172,0.6215083798882682,2.1715634146568816,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(139), np.int64(171))","(np.int64(4),)",0.0138087468661705,0.6196428571428572,2.1650452387573496,"('Ethiopian', 'Pizza', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(83), np.int64(122))","(np.int64(4),)",0.0144852560786342,0.6176470588235294,2.158071877249232,"('Ethiopian', 'Grocery', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(170))","(np.int64(4),)",0.0109302664915701,0.6167664670658682,2.154995071037014,"('Ethiopian', 'American (New)', 'Ethiopian', 'Specialty Food')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(43))","(np.int64(4),)",0.0115935108175149,0.6163610719322989,2.153578611872461,"('Ethiopian', 'Chinese', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(150))","(np.int64(4),)",0.0164086646238741,0.6163428001993024,2.153514770051206,"('Ethiopian', 'American (New)', 'Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(104))","(np.int64(122),)",0.0198177404592303,0.4052074857607812,2.1518298625703025,"('Ethiopian', 'American (New)', 'Ethiopian', 'Italian')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(171))","(np.int64(122),)",0.0150291164259089,0.4049320943531093,2.1503674131443966,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Mexican')"
"(np.int64(24), np.int64(152))","(np.int64(4),)",0.0196320320479658,0.614873286248442,2.1483802572493187,"('Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(152))","(np.int64(3),)",0.0268481303142451,0.4917395529640427,2.146914326709926,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(40), np.int64(155))","(np.int64(4),)",0.0137954819796516,0.6142941523922031,2.146356751315861,"('Ethiopian', 'Chinese', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(139))","(np.int64(3),)",0.0130791781076312,0.4915254237288136,2.1459794474224863,"('Ethiopian', 'Chinese', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(171))","(np.int64(4),)",0.0133312109514903,0.6139279169211973,2.145077116839929,"('Ethiopian', 'Burgers', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(155))","(np.int64(4),)",0.0116996299096661,0.6137787056367432,2.144555769458526,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(155))","(np.int64(122),)",0.0144454614190775,0.4037819799777531,2.144259800266475,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(24), np.int64(155))","(np.int64(4),)",0.0178678021409526,0.6136674259681093,2.1441669559444687,"('Ethiopian', 'Burgers', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(122))","(np.int64(3),)",0.01501585153939,0.4906805374945817,2.1422907094517885,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(83))","(np.int64(4),)",0.0116465703635905,0.6127006280530356,2.14078894359632,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(104))","(np.int64(4),)",0.0178412723679148,0.6113636363636363,2.136117466376782,"('Ethiopian', 'Burgers', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(40))","(np.int64(4),)",0.0140607797100295,0.6113033448673587,2.135906806614552,"('Ethiopian', 'Burgers', 'Ethiopian', 'Chinese')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(43))","(np.int64(3),)",0.0122434902569408,0.4888771186440678,2.1344170581583564,"('Ethiopian', 'Burgers', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (New)')"
"(np.int64(122), np.int64(139))","(np.int64(3),)",0.0205738389908074,0.488503937007874,2.1327877627389005,"('Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(40), np.int64(104))","(np.int64(4),)",0.0139148659583217,0.6102385107620709,2.13218625374584,"('Ethiopian', 'Chinese', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(104))","(np.int64(4),)",0.0139679255043973,0.6090225563909774,2.127937683474537,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(24))","(np.int64(122),)",0.0221921551461127,0.4006226053639846,2.12748213233127,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Burgers')","('Ethiopian', 'Mexican')"
"(np.int64(122), np.int64(171))","(np.int64(4),)",0.0150291164259089,0.6084854994629431,2.1260611952175053,"('Ethiopian', 'Mexican', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(122))","(np.int64(3),)",0.0145913751707854,0.4865103936311367,2.1240840357138184,"('Ethiopian', 'Chinese', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(43))","(np.int64(4),)",0.0152148248371735,0.607521186440678,2.1226918651373468,"('Ethiopian', 'Burgers', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(152))","(np.int64(4),)",0.0191412312467666,0.6073232323232324,2.122000209267312,"('Ethiopian', 'Italian', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(174))","(np.int64(4),)",0.0105057901229654,0.6068965517241379,2.1205093782363544,"('Ethiopian', 'Italian', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(67))","(np.int64(3),)",0.0116333054770716,0.4847982310668878,2.1166088055504413,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(43))","(np.int64(3),)",0.019857535118787,0.484779792746114,2.1165283046129204,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(174))","(np.int64(3),)",0.0141005743695862,0.4845031905195989,2.115320670857764,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(40))","(np.int64(4),)",0.0153607385888813,0.6053319393622582,2.1150425895764995,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Chinese')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(171))","(np.int64(3),)",0.0179739212331038,0.4842744817726947,2.114322138031977,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(139))","(np.int64(4),)",0.0213166726358656,0.6048174633044787,2.113244999357376,"('Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(174))","(np.int64(3),)",0.0110231206972024,0.4839836924868957,2.113052564169202,"('Ethiopian', 'Mexican', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(24))","(np.int64(4),)",0.0259328531444413,0.6026510480887793,2.105675498807416,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(171))","(np.int64(4),)",0.0127077612851022,0.6017587939698492,2.1025579440584456,"('Ethiopian', 'Italian', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(40))","(np.int64(3),)",0.0186902251051242,0.4813802528185855,2.1016860554372334,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chinese')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(67))","(np.int64(4),)",0.016806611219441,0.6010436432637571,2.10005919237694,"('Ethiopian', 'American (New)', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(39))","(np.int64(3),)",0.0132648865188958,0.481000481000481,2.100027987559116,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(40))","(np.int64(4),)",0.0186902251051242,0.6000851788756388,2.0967102975481,"('Ethiopian', 'American (New)', 'Ethiopian', 'Chinese')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(122))","(np.int64(3),)",0.0186504304455675,0.4793726559836344,2.092920971601219,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(122))","(np.int64(3),)",0.0216217650258002,0.4792708027050867,2.092476284445959,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(155))","(np.int64(4),)",0.0128404101502911,0.5982694684796045,2.0903661670500533,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(139))","(np.int64(4),)",0.0161831615530529,0.5977462028417443,2.088537865852363,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(139), np.int64(152))","(np.int64(4),)",0.0210248451324498,0.5976621417797888,2.088244154725294,"('Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(150))","(np.int64(4),)",0.0142066934617374,0.59765625,2.0882235687221917,"('Ethiopian', 'Mexican', 'Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(67))","(np.int64(4),)",0.0111822993354291,0.5970254957507083,2.086019700044431,"('Ethiopian', 'Chinese', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(106))","(np.int64(4),)",0.0125485826468754,0.5968454258675079,2.085390532066825,"('Ethiopian', 'American (New)', 'Ethiopian', 'Japanese')","('Ethiopian', 'American (Traditional)')"
"(np.int64(155), np.int64(171))","(np.int64(4),)",0.0135832437953493,0.5960419091967405,2.082583027837165,"('Ethiopian', 'Seafood', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(152))","(np.int64(4),)",0.0149362622202767,0.5957671957671958,2.081623173308379,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(7))","(np.int64(4),)",0.01069149853423,0.5948339483394834,2.078362387072147,"('Ethiopian', 'American (New)', 'Ethiopian', 'Asian Fusion')","('Ethiopian', 'American (Traditional)')"
"(np.int64(152), np.int64(155))","(np.int64(4),)",0.0178943319139904,0.5940114487010129,2.0754885559521346,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(67))","(np.int64(4),)",0.0125883773064321,0.5934959349593495,2.0736873400435893,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (Traditional)')"
"(np.int64(139), np.int64(155))","(np.int64(4),)",0.0189289930624643,0.5933471933471934,2.0731676337071225,"('Ethiopian', 'Pizza', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(67))","(np.int64(4),)",0.0142332232347752,0.5931453841901603,2.072462508247294,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(152))","(np.int64(4),)",0.0141801636886996,0.5922437673130194,2.0693122398232573,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(171))","(np.int64(4),)",0.0142464881212941,0.5917355371900826,2.067536473032479,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(18))","(np.int64(3),)",0.0296337564832132,0.473505722763883,2.067306186482935,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Breakfast & Brunch')","('Ethiopian', 'American (New)')"
"(np.int64(106), np.int64(122))","(np.int64(4),)",0.0110098558106835,0.5911680911680912,2.0655538046388995,"('Ethiopian', 'Japanese', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(139))","(np.int64(4),)",0.0157188905248915,0.5907278165503489,2.0640154758194824,"('Ethiopian', 'Chinese', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(139), np.int64(174))","(np.int64(4),)",0.0104527305768899,0.5889387144992526,2.057764315441007,"('Ethiopian', 'Pizza', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(24))","(np.int64(4),)",0.0211176993380821,0.5878877400295421,2.05409218843192,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(139))","(np.int64(4),)",0.0219666520752914,0.5874423554451933,2.0525360052811825,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(152))","(np.int64(4),)",0.0208391367211853,0.5870702541106128,2.0512358753539472,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(139))","(np.int64(4),)",0.0152811492697679,0.5862595419847328,2.048403230052051,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(24))","(np.int64(3),)",0.0259328531444413,0.4681513409961686,2.0439291795724888,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Burgers')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(139))","(np.int64(3),)",0.0284399166965126,0.4672041839180649,2.039793931373786,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(171))","(np.int64(4),)",0.0179739212331038,0.5832974601808006,2.038053653626716,"('Ethiopian', 'American (New)', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(155))","(np.int64(3),)",0.0260522371231114,0.4667300380228137,2.0377238302209912,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(122))","(np.int64(3),)",0.0313316619576319,0.4667061845485081,2.0376196869495797,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(152))","(np.int64(4),)",0.0268481303142451,0.5824460431654677,2.0350787845807896,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(152))","(np.int64(3),)",0.0111557695623913,0.4659279778393352,2.03422206899716,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(104))","(np.int64(4),)",0.0203218061469484,0.5816249050873197,2.0322097107813204,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(155))","(np.int64(4),)",0.0186902251051242,0.5810309278350515,2.030134341708427,"('Ethiopian', 'Italian', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(139))","(np.int64(4),)",0.0209850504728932,0.5777940102264427,2.0188244831730087,"('Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(122))","(np.int64(4),)",0.0218605329831403,0.5776375744830003,2.018277893379216,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(155), np.int64(174))","(np.int64(4),)",0.0103333465982198,0.5761834319526628,2.013197088645504,"('Ethiopian', 'Seafood', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(67))","(np.int64(4),)",0.0159311287091938,0.5760191846522782,2.01262320510666,"('Ethiopian', 'Burgers', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(139))","(np.int64(4),)",0.0284399166965126,0.5752616045076469,2.009976204070169,"('Ethiopian', 'American (New)', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(122))","(np.int64(4),)",0.0172045578150078,0.5736399823087129,2.004310221834768,"('Ethiopian', 'Chinese', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(43))","(np.int64(4),)",0.019857535118787,0.5729047072330655,2.0017411551807154,"('Ethiopian', 'American (New)', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(139))","(np.int64(4),)",0.0241155636913526,0.5725984251968503,2.0006709992730327,"('Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(139))","(np.int64(3),)",0.0119251329804873,0.4575063613231552,1.9974536434278511,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(122), np.int64(155))","(np.int64(4),)",0.0207330176290341,0.5714808043875687,1.9967660085449408,"('Ethiopian', 'Mexican', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(43))","(np.int64(4),)",0.0172045578150078,0.5708626760563381,1.9946062550917296,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(122))","(np.int64(4),)",0.0221921551461127,0.5704057279236276,1.9930096686586265,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(174))","(np.int64(4),)",0.0116465703635905,0.5697598961713174,1.9907531188666625,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(152))","(np.int64(4),)",0.0218074734370647,0.5684647302904564,1.986227781906129,"('Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(174))","(np.int64(4),)",0.0141005743695862,0.5654255319148936,1.9756087585496889,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
